user in out
10137 7 7
10138 2 2
10139 1 1
10140 6 6
10141 1 1
10142 9 9
10143 6 6
10144 3 3
10145 3 3
10146 3 3
10147 3 3
10148 8 8
10149 4 4
10150 1 1
10151 3 3
10152 4 4
10153 5 5
10154 3 3
10155 9 9
10156 1 1
10157 2 2
10158 2 2
10159 3 3
10160 3 3
10161 3 3
10162 3 3
10163 2 2
10164 2 2
10165 2 2
10166 1 1
10167 4 4
10168 3 3
10169 2 2
10170 2 2
10171 2 2
10172 5 5
10173 11 11
10174 2 2
10175 2 2
10176 2 2
10177 1 1
10178 1 1
10179 4 4
10180 2 2
10181 3 3
10182 5 5
10183 2 2
10184 1 1
10185 1 1
10186 3 3
10187 3 3
10188 6 6
10189 3 3
10190 3 3
10191 3 3
10192 1 1
10193 1 1
10194 3 3
10195 3 3
10196 3 3
10197 11 11
10198 2 2
10199 1 1
10200 1 1
10201 4 4
10202 1 1
10203 3 3
10204 3 3
10205 3 3
10206 3 3
10207 1 1
10208 2 2
10209 6 6
10210 1 1
10211 1 1
10212 5 5
10213 4 4
10214 5 5
10215 4 4
10216 5 5
10217 2 2
10218 2 2
10219 2 2
10220 3 3
10221 3 3
10222 2 2
10223 1 1
10224 3 3
10225 3 3
10226 1 1
10227 2 2
10228 1 1
10229 1 1
10230 2 2
10231 1 1
10232 1 1
10233 1 1
10234 11 11
10235 1 1
10236 1 1
10237 3 3
10238 2 2
10239 2 2
10240 2 2
10241 1 1
10242 1 1
10243 2 2
10244 1 1
10245 1 1
10246 4 4
10247 4 4
10248 1 1
10249 5 5
10250 5 5
10251 2 2
10252 2 2
10253 2 2
10254 2 2
10255 1 1
10256 1 1
10257 2 2
10258 2 2
10259 2 2
10260 2 2
10261 2 2
10262 2 2
10263 1 1
10264 1 1
10265 1 1
10266 1 1
10267 1 1
10268 1 1
10269 2 2
10270 2 2
10271 2 2
10272 2 2
10273 5 5
10274 4 4
10275 4 4
10276 4 4
10277 4 4
10278 5 5
10279 1 1
10280 3 3
10281 2 2
10282 3 3
10283 3 3
10284 3 3
10285 1 1
10286 3 3
10287 1 1
10288 2 2
10289 3 3
10290 2 2
10291 5 5
10292 1 1
10293 1 1
10294 3 3
10295 3 3
10296 3 3
10297 1 1
10298 8 8
10299 7 7
10300 1 1
10301 4 4
10302 3 3
10303 1 1
10304 1 1
10305 1 1
10306 3 3
10307 4 4
10308 3 3
10309 1 1
10310 1 1
10311 12 12
10312 2 2
10313 3 3
10314 3 3
10315 6 6
10316 6 6
10317 2 2
10318 3 3
10319 13 13
10320 2 2
10321 8 8
10322 3 3
10323 3 3
10324 1 1
10325 2 2
10326 3 3
10327 4 4
10328 2 2
10329 2 2
10330 5 5
10331 3 3
10332 1 1
10333 1 1
10334 3 3
10335 2 2
10336 2 2
10337 3 3
10338 3 3
10339 3 3
10340 3 3
10341 2 2
10342 2 2
10343 2 2
10344 2 2
10345 2 2
10346 2 2
10347 2 2
10348 1 1
10349 1 1
10350 1 1
10351 2 2
10352 2 2
10353 2 2
10354 6 6
10355 5 5
10356 2 2
10357 3 3
10358 4 4
10359 5 5
10360 1 1
10361 1 1
10362 1 1
10363 1 1
10364 3 3
10365 2 2
10366 2 2
10367 2 2
10368 2 2
10369 2 2
10370 4 4
10371 1 1
10372 2 2
10373 1 1
10374 1 1
10375 3 3
10376 4 4
10377 1 1
10378 1 1
10379 1 1
10380 2 2
10381 2 2
10382 2 2
10383 1 1
10384 1 1
10385 2 2
10386 2 2
10387 2 2
10388 6 6
10389 3 3
10390 2 2
10391 1 1
10392 2 2
10393 2 2
10394 5 5
10395 1 1
10396 5 5
10397 1 1
10398 1 1
10399 5 5
10400 1 1
10401 1 1
10402 2 2
10403 1 1
10404 2 2
10405 3 3
10406 7 7
10407 5 5
10408 1 1
10409 1 1
10410 2 2
10411 2 2
10412 2 2
10413 8 8
10414 9 9
10415 1 1
10416 2 2
10417 3 3
10418 2 2
10419 1 1
10420 2 2
10421 3 3
10422 8 8
10423 1 1
10424 3 3
10425 6 6
10426 3 3
10427 1 1
10428 2 2
10429 5 5
10430 2 2
10431 2 2
10432 2 2
10433 5 5
10434 5 5
10435 5 5
10436 5 5
10437 5 5
10438 5 5
10439 6 6
10440 8 8
10441 1 1
10442 1 1
10443 3 3
10444 3 3
10445 3 3
10446 3 3
10447 2 2
10448 4 4
10449 4 4
10450 4 4
10451 4 4
10452 1 1
10453 2 2
10454 2 2
10455 2 2
10456 1 1
10457 2 2
10458 1 1
10459 2 2
10460 1 1
10461 3 3
10462 3 3
10463 3 3
10464 1 1
10465 3 3
10466 3 3
10467 3 3
10468 3 3
10469 3 3
10470 2 2
10471 3 3
10472 6 6
10473 6 6
10474 4 4
10475 3 3
10476 4 4
10477 4 4
10478 4 4
10479 3 3
10480 3 3
10481 3 3
10482 3 3
10483 2 2
10484 2 2
10485 1 1
10486 2 2
10487 2 2
10488 3 3
10489 1 1
10490 4 4
10491 3 3
10492 1 1
10493 1 1
10494 2 2
10495 1 1
10496 1 1
10497 1 1
10498 1 1
10499 1 1
10500 3 3
10501 1 1
10502 1 1
10503 1 1
10504 1 1
10505 2 2
10506 2 2
10507 2 2
10508 1 1
10509 1 1
10510 5 5
10511 4 4
10512 3 3
10513 6 6
10514 3 3
10515 1 1
10516 1 1
10517 1 1
10518 7 7
10519 7 7
10520 7 7
10521 4 4
10522 6 6
10523 8 8
10524 2 2
10525 5 5
10526 1 1
10527 4 4
10528 3 3
10529 1 1
10530 2 2
10531 4 4
10532 1 1
10533 3 3
10534 6 6
10535 4 4
10536 2 2
10537 4 4
10538 3 3
10539 6 6
10540 2 2
10541 2 2
10542 7 7
10543 6 6
10544 1 1
10545 1 1
10546 6 6
10547 5 5
10548 5 5
10549 7 7
10550 1 1
10551 4 4
10552 2 2
10553 2 2
10554 1 1
10555 4 4
10556 4 4
10557 1 1
10558 1 1
10559 2 2
10560 4 4
10561 3 3
10562 2 2
10563 1 1
10564 3 3
10565 2 2
10566 2 2
10567 8 8
10568 2 2
10569 2 2
10570 2 2
10571 2 2
10572 5 5
10573 2 2
10574 3 3
10575 9 9
10576 1 1
10577 2 2
10578 2 2
10579 2 2
10580 2 2
10581 4 4
10582 2 2
10583 1 1
10584 3 3
10585 3 3
10586 3 3
10587 3 3
10588 3 3
10589 5 5
10590 3 3
10591 1 1
10592 1 1
10593 1 1
10594 4 4
10595 1 1
10596 3 3
10597 1 1
10598 1 1
10599 1 1
10600 2 2
10601 2 2
10602 2 2
10603 2 2
10604 3 3
10605 2 2
10606 2 2
10607 1 1
10608 1 1
10609 1 1
10610 1 1
10611 1 1
10612 2 2
10613 2 2
10614 2 2
10615 1 1
10616 7 7
10617 6 6
10618 7 7
10619 7 7
10620 4 4
10621 2 2
10622 2 2
10623 2 2
10624 2 2
10625 2 2
10626 6 6
10627 4 4
10628 1 1
10629 7 7
10630 4 4
10631 4 4
10632 5 5
10633 5 5
10634 6 6
10635 1 1
10636 2 2
10637 4 4
10638 4 4
10639 3 3
10640 3 3
10641 1 1
10642 1 1
10643 7 7
10644 10 10
10645 1 1
10646 1 1
10647 2 2
10648 4 4
10649 3 3
10650 3 3
10651 5 5
10652 2 2
10653 4 4
10654 1 1
10655 5 5
10656 1 1
10657 5 5
10658 2 2
10659 1 1
10660 7 7
10661 2 2
10662 2 2
10663 2 2
10664 2 2
10665 4 4
10666 2 2
10667 1 1
10668 1 1
10669 4 4
10670 4 4
10671 1 1
10672 2 2
10673 2 2
10674 2 2
10675 2 2
10676 2 2
10677 2 2
10678 2 2
10679 2 2
10680 2 2
10681 1 1
10682 1 1
10683 5 5
10684 5 5
10685 6 6
10686 3 3
10687 3 3
10688 3 3
10689 2 2
10690 1 1
10691 5 5
10692 2 2
10693 1 1
10694 2 2
10695 3 3
10696 1 1
10697 2 2
10698 2 2
10699 2 2
10700 1 1
10701 3 3
10702 3 3
10703 3 3
10704 3 3
10705 3 3
10706 1 1
10707 1 1
10708 1 1
10709 1 1
10710 2 2
10711 2 2
10712 4 4
10713 2 2
10714 2 2
10715 1 1
10716 1 1
10717 1 1
10718 1 1
10719 1 1
10720 1 1
10721 1 1
10722 1 1
10723 1 1
10724 1 1
10725 1 1
10726 2 2
10727 1 1
10728 1 1
10729 1 1
10730 1 1
10731 1 1
10732 2 2
10733 2 2
10734 1 1
10735 1 1
10736 1 1
10737 1 1
10738 8 8
10739 2 2
10740 2 2
10741 2 2
10742 3 3
10743 3 3
10744 3 3
10745 3 3
10746 7 7
10747 2 2
10748 5 5
10749 5 5
10750 3 3
10751 3 3
10752 8 8
10753 2 2
10754 1 1
10755 6 6
10756 2 2
10757 5 5
10758 7 7
10759 4 4
10760 1 1
10761 9 9
10762 6 6
10763 4 4
10764 4 4
10765 5 5
10766 1 1
10767 5 5
10768 5 5
10769 8 8
10770 5 5
10771 5 5
10772 6 6
10773 10 10
10774 2 2
10775 7 7
10776 1 1
10777 1 1
10778 2 2
10779 3 3
10780 3 3
10781 3 3
10782 3 3
10783 3 3
10784 3 3
10785 6 6
10786 5 5
10787 4 4
10788 4 4
10789 6 6
10790 3 3
10791 3 3
10792 4 4
10793 3 3
10794 2 2
10795 2 2
10796 1 1
10797 3 3
10798 3 3
10799 2 2
10800 3 3
10801 4 4
10802 2 2
10803 4 4
10804 5 5
10805 1 1
10806 1 1
10807 6 6
10808 3 3
10809 2 2
10810 1 1
10811 1 1
10812 32 32
10813 32 32
10814 7 7
10815 1 1
10816 5 5
10817 4 4
10818 2 2
10819 2 2
10820 2 2
10821 2 2
10822 3 3
10823 1 1
10824 1 1
10825 2 2
10826 2 2
10827 2 2
10828 3 3
10829 3 3
10830 3 3
10831 3 3
10832 3 3
10833 1 1
10834 1 1
10835 1 1
10836 1 1
10837 1 1
10838 1 1
10839 1 1
10840 2 2
10841 4 4
10842 4 4
10843 4 4
10844 5 5
10845 2 2
10846 1 1
10847 1 1
10848 4 4
10849 2 2
10850 1 1
10851 5 5
10852 8 8
10853 2 2
10854 4 4
10855 1 1
10856 3 3
10857 3 3
10858 3 3
10859 3 3
10860 3 3
10861 5 5
10862 1 1
10863 1 1
10864 1 1
10865 2 2
10866 4 4
10867 2 2
10868 3 3
10869 3 3
10870 2 2
10871 4 4
10872 3 3
10873 7 7
10874 5 5
10875 4 4
10876 4 4
10877 5 5
10878 1 1
10879 1 1
10880 3 3
10881 3 3
10882 3 3
10883 3 3
10884 2 2
10885 2 2
10886 1 1
10887 1 1
10888 3 3
10889 3 3
10890 3 3
10891 4 4
10892 4 4
10893 1 1
10894 1 1
10895 1 1
10896 1 1
10897 2 2
10898 2 2
10899 1 1
10900 2 2
10901 2 2
10902 1 1
10903 7 7
10904 2 2
10905 1 1
10906 5 5
10907 4 4
10908 1 1
10909 2 2
10910 8 8
10911 2 2
10912 2 2
10913 3 3
10914 2 2
10915 1 1
10916 2 2
10917 5 5
10918 5 5
10919 1 1
10920 1 1
10921 3 3
10922 3 3
10923 1 1
10924 1 1
10925 2 2
10926 2 2
10927 1 1
10928 1 1
10929 1 1
10930 8 8
10931 6 6
10932 5 5
10933 2 2
10934 1 1
10935 5 5
10936 5 5
10937 2 2
10938 2 2
10939 2 2
10940 2 2
10941 2 2
10942 2 2
10943 2 2
10944 4 4
10945 5 5
10946 7 7
10947 1 1
10948 1 1
10949 1 1
10950 1 1
10951 1 1
10952 4 4
10953 2 2
10954 2 2
10955 2 2
10956 4 4
10957 5 5
10958 1 1
10959 1 1
10960 7 7
10961 1 1
10962 1 1
10963 1 1
10964 3 3
10965 3 3
10966 1 1
10967 1 1
10968 1 1
10969 1 1
10970 1 1
10971 1 1
10972 2 2
10973 1 1
10974 1 1
10975 1 1
10976 1 1
10977 3 3
10978 1 1
10979 1 1
10980 2 2
10981 2 2
10982 2 2
10983 2 2
10984 2 2
10985 1 1
10986 1 1
10987 1 1
10988 2 2
10989 4 4
10990 2 2
10991 1 1
10992 1 1
10993 2 2
10994 2 2
10995 2 2
10996 2 2
10997 1 1
10998 5 5
10999 6 6
11000 1 1
11001 3 3
11002 3 3
11003 2 2
11004 1 1
11005 4 4
11006 2 2
11007 2 2
11008 2 2
11009 2 2
11010 10 10
11011 8 8
11012 4 4
11013 7 7
11014 4 4
11015 4 4
11016 2 2
11017 3 3
11018 3 3
11019 4 4
11020 4 4
11021 4 4
11022 4 4
11023 7 7
11024 10 10
11025 1 1
11026 3 3
11027 4 4
11028 1 1
11029 1 1
11030 3 3
11031 2 2
11032 2 2
11033 2 2
11034 3 3
11035 9 9
11036 4 4
11037 5 5
11038 1 1
11039 1 1
11040 2 2
11041 2 2
11042 2 2
11043 2 2
11044 5 5
11045 1 1
11046 2 2
11047 2 2
11048 1 1
11049 1 1
11050 3 3
11051 7 7
11052 3 3
11053 6 6
11054 2 2
11055 4 4
11056 3 3
11057 3 3
11058 3 3
11059 3 3
11060 2 2
11061 2 2
11062 3 3
11063 3 3
11064 2 2
11065 2 2
11066 2 2
11067 2 2
11068 2 2
11069 3 3
11070 1 1
11071 1 1
11072 1 1
11073 1 1
11074 2 2
11075 2 2
11076 2 2
11077 5 5
11078 13 13
11079 1 1
11080 1 1
11081 4 4
11082 4 4
11083 4 4
11084 4 4
11085 2 2
11086 2 2
11087 2 2
11088 8 8
11089 4 4
11090 4 4
11091 4 4
11092 3 3
11093 2 2
11094 5 5
11095 1 1
11096 7 7
11097 5 5
11098 11 11
11099 3 3
11100 3 3
11101 3 3
11102 2 2
11103 2 2
11104 1 1
11105 1 1
11106 1 1
11107 3 3
11108 1 1
11109 2 2
11110 1 1
11111 1 1
11112 1 1
11113 2 2
11114 1 1
11115 2 2
11116 1 1
11117 5 5
11118 11 11
11119 15 15
11120 9 9
11121 3 3
11122 1 1
11123 1 1
11124 3 3
11125 1 1
11126 4 4
11127 2 2
11128 2 2
11129 1 1
11130 3 3
11131 1 1
11132 1 1
11133 1 1
11134 13 13
11135 1 1
11136 1 1
11137 13 13
11138 7 7
11139 16 16
11140 3 3
11141 3 3
11142 2 2
11143 2 2
11144 1 1
11145 1 1
11146 1 1
11147 2 2
11148 1 1
11149 2 2
11150 2 2
11151 2 2
11152 1 1
11153 1 1
11154 1 1
11155 8 8
11156 2 2
11157 6 6
11158 3 3
11159 1 1
11160 3 3
11161 1 1
11162 1 1
11163 4 4
11164 3 3
11165 1 1
11166 2 2
11167 1 1
11168 1 1
11169 2 2
11170 1 1
11171 1 1
11172 1 1
11173 1 1
11174 2 2
11175 2 2
11176 2 2
11177 4 4
11178 6 6
11179 2 2
11180 4 4
11181 2 2
11182 1 1
11183 4 4
11184 4 4
11185 4 4
11186 4 4
11187 6 6
11188 6 6
11189 4 4
11190 1 1
11191 2 2
11192 1 1
11193 1 1
11194 1 1
11195 3 3
11196 2 2
11197 2 2
11198 5 5
11199 2 2
11200 2 2
11201 3 3
11202 1 1
11203 2 2
11204 2 2
11205 2 2
11206 6 6
11207 2 2
11208 2 2
11209 2 2
11210 2 2
11211 2 2
11212 3 3
11213 3 3
11214 3 3
11215 3 3
11216 1 1
11217 1 1
11218 2 2
11219 5 5
11220 2 2
11221 1 1
11222 8 8
11223 2 2
11224 6 6
11225 4 4
11226 1 1
11227 4 4
11228 4 4
11229 1 1
11230 3 3
11231 2 2
11232 1 1
11233 7 7
11234 3 3
11235 3 3
11236 3 3
11237 9 9
11238 14 14
11239 1 1
11240 1 1
11241 4 4
11242 5 5
11243 5 5
11244 2 2
11245 1 1
11246 3 3
11247 2 2
11248 4 4
11249 4 4
11250 6 6
11251 3 3
11252 3 3
11253 3 3
11254 1 1
11255 3 3
11256 4 4
11257 2 2
11258 1 1
11259 1 1
11260 5 5
11261 2 2
11262 12 12
11263 2 2
11264 1 1
11265 3 3
11266 2 2
11267 2 2
11268 2 2
11269 2 2
11270 2 2
11271 2 2
11272 2 2
11273 2 2
11274 2 2
11275 3 3
11276 3 3
11277 1 1
11278 1 1
11279 1 1
11280 1 1
11281 1 1
11282 2 2
11283 1 1
11284 1 1
11285 1 1
11286 1 1
11287 2 2
11288 1 1
11289 1 1
11290 1 1
11291 1 1
11292 1 1
11293 3 3
11294 3 3
11295 3 3
11296 1 1
11297 1 1
11298 3 3
11299 1 1
11300 1 1
11301 1 1
11302 3 3
11303 3 3
11304 5 5
11305 3 3
11306 2 2
11307 2 2
11308 2 2
11309 3 3
11310 4 4
11311 2 2
11312 1 1
11313 1 1
11314 2 2
11315 2 2
11316 2 2
11317 3 3
11318 2 2
11319 3 3
11320 1 1
11321 3 3
11322 1 1
11323 1 1
11324 3 3
11325 3 3
11326 3 3
11327 3 3
11328 5 5
11329 5 5
11330 4 4
11331 4 4
11332 2 2
11333 2 2
11334 7 7
11335 2 2
11336 2 2
11337 2 2
11338 4 4
11339 2 2
11340 10 10
11341 5 5
11342 3 3
11343 3 3
11344 1 1
11345 2 2
11346 2 2
11347 5 5
11348 2 2
11349 1 1
11350 9 9
11351 2 2
11352 3 3
11353 1 1
11354 1 1
11355 4 4
11356 4 4
11357 3 3
11358 9 9
11359 3 3
11360 1 1
11361 5 5
11362 1 1
11363 7 7
11364 2 2
11365 2 2
11366 1 1
11367 1 1
11368 1 1
11369 7 7
11370 3 3
11371 1 1
11372 1 1
11373 2 2
11374 2 2
11375 1 1
11376 4 4
11377 1 1
11378 4 4
11379 11 11
11380 5 5
11381 5 5
11382 4 4
11383 4 4
11384 2 2
11385 3 3
11386 2 2
11387 1 1
11388 4 4
11389 8 8
11390 1 1
11391 4 4
11392 5 5
11393 5 5
11394 9 9
11395 4 4
11396 3 3
11397 2 2
11398 2 2
11399 4 4
11400 1 1
11401 3 3
11402 31 31
11403 31 31
11404 31 31
11405 31 31
11406 31 31
11407 31 31
11408 31 31
11409 31 31
11410 31 31
11411 31 31
11412 31 31
11413 31 31
11414 31 31
11415 31 31
11416 31 31
11417 31 31
11418 31 31
11419 31 31
11420 31 31
11421 31 31
11422 31 31
11423 31 31
11424 31 31
11425 31 31
11426 31 31
11427 31 31
11428 31 31
11429 31 31
11430 3 3
11431 3 3
11432 3 3
11433 5 5
11434 2 2
11435 2 2
11436 2 2
11437 2 2
11438 1 1
11439 2 2
11440 7 7
11441 6 6
11442 2 2
11443 1 1
11444 2 2
11445 5 5
11446 2 2
11447 2 2
11448 1 1
11449 2 2
11450 2 2
11451 2 2
11452 2 2
11453 2 2
11454 3 3
11455 3 3
11456 3 3
11457 1 1
11458 2 2
11459 2 2
11460 8 8
11461 5 5
11462 4 4
11463 2 2
11464 2 2
11465 3 3
11466 2 2
11467 2 2
11468 2 2
11469 1 1
11470 1 1
11471 1 1
11472 1 1
11473 1 1
11474 1 1
11475 2 2
11476 1 1
11477 2 2
11478 2 2
11479 2 2
11480 2 2
11481 1 1
11482 4 4
11483 1 1
11484 1 1
11485 1 1
11486 1 1
11487 1 1
11488 1 1
11489 1 1
11490 1 1
11491 1 1
11492 3 3
11493 1 1
11494 4 4
11495 5 5
11496 4 4
11497 1 1
11498 1 1
11499 5 5
11500 3 3
11501 3 3
11502 2 2
11503 3 3
11504 2 2
11505 2 2
11506 4 4
11507 1 1
11508 3 3
11509 1 1
11510 1 1
11511 2 2
11512 3 3
11513 3 3
11514 1 1
11515 1 1
11516 5 5
11517 2 2
11518 2 2
11519 1 1
11520 3 3
11521 3 3
11522 3 3
11523 2 2
11524 3 3
11525 3 3
11526 1 1
11527 2 2
11528 2 2
11529 3 3
11530 2 2
11531 5 5
11532 1 1
11533 4 4
11534 5 5
11535 1 1
11536 1 1
11537 2 2
11538 2 2
11539 2 2
11540 1 1
11541 6 6
11542 6 6
11543 1 1
11544 2 2
11545 2 2
11546 1 1
11547 2 2
11548 3 3
11549 3 3
11550 3 3
11551 2 2
11552 2 2
11553 2 2
11554 2 2
11555 2 2
11556 3 3
11557 3 3
11558 3 3
11559 2 2
11560 2 2
11561 2 2
11562 1 1
11563 8 8
11564 3 3
11565 2 2
11566 2 2
11567 5 5
11568 5 5
11569 2 2
11570 1 1
11571 1 1
11572 1 1
11573 1 1
11574 1 1
11575 1 1
11576 1 1
11577 1 1
11578 3 3
11579 1 1
11580 1 1
11581 2 2
11582 4 4
11583 2 2
11584 4 4
11585 1 1
11586 4 4
11587 3 3
11588 2 2
11589 1 1
11590 4 4
11591 5 5
11592 7 7
11593 5 5
11594 2 2
11595 3 3
11596 5 5
11597 2 2
11598 7 7
11599 2 2
11600 2 2
11601 1 1
11602 5 5
11603 3 3
11604 3 3
11605 2 2
11606 2 2
11607 1 1
11608 2 2
11609 2 2
11610 4 4
11611 4 4
11612 7 7
11613 4 4
11614 3 3
11615 2 2
11616 2 2
11617 2 2
11618 8 8
11619 4 4
11620 2 2
11621 6 6
11622 3 3
11623 3 3
11624 7 7
11625 4 4
11626 6 6
11627 5 5
11628 2 2
11629 2 2
11630 4 4
11631 3 3
11632 2 2
11633 5 5
11634 3 3
11635 4 4
11636 1 1
11637 2 2
11638 2 2
11639 1 1
11640 4 4
11641 6 6
11642 3 3
11643 1 1
11644 1 1
11645 1 1
11646 6 6
11647 2 2
11648 2 2
11649 9 9
11650 2 2
11651 1 1
11652 5 5
11653 1 1
11654 2 2
11655 2 2
11656 3 3
11657 3 3
11658 3 3
11659 3 3
11660 3 3
11661 3 3
11662 3 3
11663 3 3
11664 1 1
11665 3 3
11666 4 4
11667 1 1
11668 1 1
11669 1 1
11670 2 2
11671 1 1
11672 1 1
11673 1 1
11674 1 1
11675 1 1
11676 1 1
11677 1 1
11678 1 1
11679 1 1
11680 1 1
11681 1 1
11682 2 2
11683 5 5
11684 2 2
11685 1 1
11686 2 2
11687 1 1
11688 1 1
11689 1 1
11690 5 5
11691 8 8
11692 5 5
11693 5 5
11694 2 2
11695 3 3
11696 2 2
11697 3 3
11698 2 2
11699 2 2
11700 2 2
11701 2 2
11702 2 2
11703 2 2
11704 3 3
11705 1 1
11706 1 1
11707 1 1
11708 1 1
11709 2 2
11710 2 2
11711 2 2
11712 1 1
11713 2 2
11714 2 2
11715 2 2
11716 4 4
11717 1 1
11718 1 1
11719 2 2
11720 3 3
11721 3 3
11722 1 1
11723 1 1
11724 1 1
11725 1 1
11726 1 1
11727 2 2
11728 3 3
11729 5 5
11730 1 1
11731 4 4
11732 3 3
11733 3 3
11734 3 3
11735 3 3
11736 1 1
11737 1 1
11738 2 2
11739 1 1
11740 1 1
11741 1 1
11742 5 5
11743 1 1
11744 3 3
11745 4 4
11746 2 2
11747 1 1
11748 1 1
11749 2 2
11750 1 1
11751 3 3
11752 2 2
11753 1 1
11754 2 2
11755 3 3
11756 4 4
11757 5 5
11758 1 1
11759 1 1
11760 1 1
11761 4 4
11762 3 3
11763 3 3
11764 3 3
11765 1 1
11766 2 2
11767 1 1
11768 2 2
11769 7 7
11770 2 2
11771 2 2
11772 2 2
11773 1 1
11774 5 5
11775 3 3
11776 1 1
11777 1 1
11778 4 4
11779 2 2
11780 1 1
11781 1 1
11782 1 1
11783 1 1
11784 2 2
11785 2 2
11786 5 5
11787 2 2
11788 2 2
11789 2 2
11790 5 5
11791 5 5
11792 5 5
11793 5 5
11794 5 5
11795 5 5
11796 1 1
11797 1 1
11798 2 2
11799 1 1
11800 1 1
11801 4 4
11802 2 2
11803 2 2
11804 1 1
11805 1 1
11806 1 1
11807 1 1
11808 1 1
11809 4 4
11810 1 1
11811 2 2
11812 6 6
11813 2 2
11814 2 2
11815 2 2
11816 1 1
11817 1 1
11818 2 2
11819 2 2
11820 2 2
11821 4 4
11822 1 1
11823 1 1
11824 2 2
11825 2 2
11826 4 4
11827 3 3
11828 1 1
11829 2 2
11830 2 2
11831 2 2
11832 6 6
11833 1 1
11834 1 1
11835 1 1
11836 2 2
11837 1 1
11838 1 1
11839 1 1
11840 1 1
11841 3 3
11842 3 3
11843 3 3
11844 3 3
11845 2 2
11846 2 2
11847 2 2
11848 1 1
11849 1 1
11850 2 2
11851 2 2
11852 2 2
11853 1 1
11854 1 1
11855 4 4
11856 7 7
11857 8 8
11858 3 3
11859 3 3
11860 3 3
11861 2 2
11862 2 2
11863 4 4
11864 9 9
11865 1 1
11866 3 3
11867 3 3
11868 2 2
11869 2 2
11870 2 2
11871 1 1
11872 3 3
11873 4 4
11874 1 1
11875 1 1
11876 3 3
11877 3 3
11878 3 3
11879 4 4
11880 2 2
11881 7 7
11882 4 4
11883 4 4
11884 3 3
11885 1 1
11886 1 1
11887 5 5
11888 1 1
11889 9 9
11890 7 7
11891 2 2
11892 1 1
11893 4 4
11894 4 4
11895 2 2
11896 4 4
11897 1 1
11898 1 1
11899 1 1
11900 1 1
11901 1 1
11902 1 1
11903 1 1
11904 1 1
11905 1 1
11906 1 1
11907 1 1
11908 4 4
11909 3 3
11910 4 4
11911 7 7
11912 4 4
11913 4 4
11914 4 4
11915 3 3
11916 1 1
11917 1 1
11918 1 1
11919 1 1
11920 1 1
11921 7 7
11922 5 5
11923 5 5
11924 5 5
11925 2 2
11926 1 1
11927 2 2
11928 2 2
11929 1 1
11930 1 1
11931 1 1
11932 1 1
11933 1 1
11934 2 2
11935 1 1
11936 1 1
11937 1 1
11938 1 1
11939 3 3
11940 2 2
11941 3 3
11942 3 3
11943 3 3
11944 1 1
11945 1 1
11946 1 1
11947 1 1
11948 2 2
11949 2 2
11950 2 2
11951 2 2
11952 5 5
11953 2 2
11954 2 2
11955 3 3
11956 1 1
11957 1 1
11958 1 1
11959 2 2
11960 3 3
11961 2 2
11962 1 1
11963 6 6
11964 3 3
11965 3 3
11966 2 2
11967 2 2
11968 1 1
11969 2 2
11970 5 5
11971 3 3
11972 2 2
11973 3 3
11974 11 11
11975 3 3
11976 3 3
11977 3 3
11978 4 4
11979 7 7
11980 3 3
11981 3 3
11982 3 3
11983 2 2
11984 4 4
11985 4 4
11986 2 2
11987 1 1
11988 3 3
11989 1 1
11990 1 1
11991 4 4
11992 2 2
11993 2 2
11994 2 2
11995 2 2
11996 4 4
11997 5 5
11998 1 1
11999 1 1
12000 3 3
12001 1 1
12002 2 2
12003 2 2
12004 1 1
12005 3 3
12006 8 8
12007 1 1
12008 3 3
12009 3 3
12010 8 8
12011 3 3
12012 2 2
12013 1 1
12014 1 1
12015 7 7
12016 3 3
12017 6 6
12018 3 3
12019 1 1
12020 1 1
12021 8 8
12022 2 2
12023 1 1
12024 1 1
12025 2 2
12026 1 1
12027 4 4
12028 3 3
12029 1 1
12030 1 1
12031 5 5
12032 3 3
12033 2 2
12034 2 2
12035 2 2
12036 2 2
12037 2 2
12038 2 2
12039 2 2
12040 2 2
12041 1 1
12042 2 2
12043 1 1
12044 4 4
12045 4 4
12046 3 3
12047 3 3
12048 3 3
12049 7 7
12050 3 3
12051 3 3
12052 5 5
12053 4 4
12054 3 3
12055 2 2
12056 1 1
12057 1 1
12058 1 1
12059 1 1
12060 1 1
12061 1 1
12062 1 1
12063 1 1
12064 4 4
12065 5 5
12066 2 2
12067 1 1
12068 2 2
12069 2 2
12070 1 1
12071 2 2
12072 2 2
12073 14 14
12074 1 1
12075 1 1
12076 2 2
12077 2 2
12078 1 1
12079 1 1
12080 2 2
12081 2 2
12082 2 2
12083 1 1
12084 5 5
12085 2 2
12086 4 4
12087 2 2
12088 5 5
12089 6 6
12090 6 6
12091 7 7
12092 3 3
12093 3 3
12094 3 3
12095 3 3
12096 3 3
12097 1 1
12098 3 3
12099 2 2
12100 3 3
12101 1 1
12102 3 3
12103 3 3
12104 2 2
12105 1 1
12106 1 1
12107 1 1
12108 1 1
12109 1 1
12110 4 4
12111 2 2
12112 1 1
12113 1 1
12114 4 4
12115 5 5
12116 4 4
12117 7 7
12118 2 2
12119 2 2
12120 5 5
12121 1 1
12122 4 4
12123 2 2
12124 1 1
12125 1 1
12126 4 4
12127 2 2
12128 2 2
12129 5 5
12130 1 1
12131 1 1
12132 3 3
12133 2 2
12134 2 2
12135 2 2
