id,simulations,score
11022,7000,2.85086
11022,9000,2.95278
11022,10000,2.9357
11025,1,1
11025,10,1.6
11025,100,1.58
11025,1000,1.682
11025,2000,1.8035
11025,3000,1.71167
11025,5000,1.742
11025,7000,1.738
11025,9000,1.75022
11025,10000,1.7068
11033,1,1
11033,10,1.7
11033,100,2.66
11033,1000,2.8
11033,2000,2.475
11033,3000,2.49667
11033,5000,2.5248
11033,7000,2.53229
11033,9000,2.61267
11033,10000,2.6385
11069,1,1
11069,10,1.5
11069,100,2.95
11069,1000,2.993
11069,2000,2.9525
11069,3000,2.76067
11069,5000,2.9298
11069,7000,3.062
11069,9000,2.87789
11069,10000,2.9926
11087,1,1
11087,10,2
11087,100,2.34
11087,1000,2.31
11087,2000,2.2105
11087,3000,2.36267
11087,5000,2.3618
11087,7000,2.431
11087,9000,2.32211
11087,10000,2.3509
11092,1,6
11092,10,3.6
11092,100,5.23
11092,1000,2.449
11092,2000,3.2435
11092,3000,3.11733
11092,5000,3.1614
11092,7000,3.30329
11092,9000,3.32733
11092,10000,3.3133
11098,1,3
11098,10,7.8
11098,100,8.68
11098,1000,8.11
11098,2000,8.267
11098,3000,8.39433
11098,5000,8.2928
11098,7000,8.27071
11098,9000,8.29167
11098,10000,8.5308
11106,1,1
11106,10,1.6
11106,100,2.19
11106,1000,1.678
11106,2000,1.728
11106,3000,1.738
11106,5000,1.7702
11106,7000,1.75543
11106,9000,1.75956
11106,10000,1.7463
11121,1,1
11121,10,1.8
11121,100,1.86
11121,1000,2.381
11121,2000,2.968
11121,3000,3.213
11121,5000,3.3206
11121,7000,3.153
11121,9000,2.96333
11121,10000,2.8358
11126,1,2
11126,10,3.4
11126,100,5.33
11126,1000,4.56
11126,2000,3.889
11126,3000,3.971
11126,5000,4.2936
11126,7000,4.45114
11126,9000,4.40589
11126,10000,4.3002
11129,1,1
11129,10,1.5
11129,100,1.38
11129,1000,1.746
11129,2000,1.8815
11129,3000,1.76233
11129,5000,1.7632
11129,7000,1.76486
11129,9000,1.73211
11129,10000,1.769
11146,1,2
11146,10,2
11146,100,2
11146,1000,2
11146,2000,2
11146,3000,2
11146,5000,2
11146,7000,2
11146,9000,2
11146,10000,2
11149,1,1
11149,10,1.6
11149,100,2.89
11149,1000,2.362
11149,2000,2.539
11149,3000,2.54967
11149,5000,2.567
11149,7000,2.55671
11149,9000,2.53178
11149,10000,2.5326
11152,1,1
11152,10,2
11152,100,1.16
11152,1000,1.639
11152,2000,1.597
11152,3000,1.57367
11152,5000,1.5438
11152,7000,1.69171
11152,9000,1.66222
11152,10000,1.649
11160,1,1
11160,10,1.6
11160,100,3.21
11160,1000,3.531
11160,2000,3.175
11160,3000,3.41033
11160,5000,3.2952
11160,7000,3.128
11160,9000,3.25567
11160,10000,3.1953
11178,1,4
11178,10,7.2
11178,100,5.47
11178,1000,5.104
11178,2000,5.2385
11178,3000,5.25233
11178,5000,5.1482
11178,7000,5.18486
11178,9000,5.20244
11178,10000,5.2705
11182,1,1
11182,10,1.1
11182,100,1.91
11182,1000,1.859
11182,2000,1.8915
11182,3000,1.92133
11182,5000,1.9308
11182,7000,1.89571
11182,9000,1.90522
11182,10000,1.9074
11184,1,2
11184,10,3.9
11184,100,3.11
11184,1000,3.22
11184,2000,3.218
11184,3000,3.28433
11184,5000,3.177
11184,7000,3.30329
11184,9000,3.19956
11184,10000,3.2405
11185,1,4
11185,10,3.8
11185,100,3.16
11185,1000,3.394
11185,2000,3.5265
11185,3000,3.45933
11185,5000,3.4726
11185,7000,3.44029
11185,9000,3.46989
11185,10000,3.4655
11258,1,6
11258,10,2.3
11258,100,1.52
11258,1000,1.724
11258,2000,1.7275
11258,3000,1.83133
11258,5000,1.7664
11258,7000,1.76614
11258,9000,1.74933
11258,10000,1.7365
11262,1,4
11262,10,7.7
11262,100,8.98
11262,1000,9.07
11262,2000,8.613
11262,3000,8.70767
11262,5000,8.9942
11262,7000,8.94157
11262,9000,8.88111
11262,10000,8.8345
11273,1,2
11273,10,2.4
11273,100,2.25
11273,1000,2.208
11273,2000,2.2875
11273,3000,2.241
11273,5000,2.2412
11273,7000,2.26771
11273,9000,2.24522
11273,10000,2.2473
11281,1,1
11281,10,3
11281,100,2.05
11281,1000,1.998
11281,2000,1.839
11281,3000,2.02067
11281,5000,1.9028
11281,7000,1.93171
11281,9000,1.92989
11281,10000,1.9239
11299,1,2
11299,10,2
11299,100,2
11299,1000,2
11299,2000,2
11299,3000,2
11299,5000,2
11299,7000,2
11299,9000,2
11299,10000,2
11301,1,1
11301,10,1
11301,100,1.56
11301,1000,1.704
11301,2000,1.773
11301,3000,1.73
11301,5000,1.7772
11301,7000,1.74314
11301,9000,1.727
11301,10000,1.6965
11305,1,1
11305,10,3
11305,100,2.26
11305,1000,2.891
11305,2000,2.916
11305,3000,2.895
11305,5000,2.8682
11305,7000,2.85543
11305,9000,2.87578
11305,10000,2.893
11340,1,2
11340,10,6.4
11340,100,5.66
11340,1000,8.297
11340,2000,7.414
11340,3000,7.52333
11340,5000,7.2284
11340,7000,7.42357
11340,9000,7.47667
11340,10000,7.3572
11345,1,1
11345,10,1.4
11345,100,3.24
11345,1000,2.734
11345,2000,2.525
11345,3000,2.70433
11345,5000,2.5238
11345,7000,2.48843
11345,9000,2.55844
11345,10000,2.6192
11358,1,4
11358,10,5.8
11358,100,9.09
11358,1000,8.266
11358,2000,7.28
11358,3000,7.598
11358,5000,7.7194
11358,7000,7.68229
11358,9000,7.71789
11358,10000,7.7061
11376,1,3
11376,10,3.9
11376,100,3.63
11376,1000,4.038
11376,2000,4.015
11376,3000,3.98233
11376,5000,4.0206
11376,7000,4.00529
11376,9000,4.04767
11376,10000,4.0603
11386,1,2
11386,10,2
11386,100,2.26
11386,1000,2.324
11386,2000,2.486
11386,3000,2.33733
11386,5000,2.3484
11386,7000,2.335
11386,9000,2.39978
11386,10000,2.3943
11410,1,2
11410,10,5.7
11410,100,6.13
11410,1000,5.781
11410,2000,6.004
11410,3000,5.85567
11410,5000,5.9398
11410,7000,5.96971
11410,9000,5.75956
11410,10000,5.9007
11413,1,9
11413,10,7.5
11413,100,6.85
11413,1000,5.766
11413,2000,5.95
11413,3000,6.01867
11413,5000,5.9556
11413,7000,5.78886
11413,9000,5.87122
11413,10000,5.8885
11421,1,1
11421,10,6
11421,100,7.6
11421,1000,5.707
11421,2000,6.084
11421,3000,6.077
11421,5000,5.7556
11421,7000,5.92271
11421,9000,5.76056
11421,10000,5.9644
11433,1,2
11433,10,3.4
11433,100,3.67
11433,1000,3.704
11433,2000,3.761
11433,3000,3.71367
11433,5000,3.7056
11433,7000,3.75586
11433,9000,3.72444
11433,10000,3.7478
11435,1,2
11435,10,1.6
11435,100,2.19
11435,1000,2.421
11435,2000,2.3235
11435,3000,2.39967
11435,5000,2.389
11435,7000,2.41271
11435,9000,2.398
11435,10000,2.409
11455,1,2
11455,10,2
11455,100,2.91
11455,1000,3.146
11455,2000,3.208
11455,3000,3.07167
11455,5000,3.184
11455,7000,3.11043
11455,9000,3.105
11455,10000,3.1269
11473,1,2
11473,10,2
11473,100,2
11473,1000,2
11473,2000,2
11473,3000,2
11473,5000,2
11473,7000,2
11473,9000,2
11473,10000,2
11486,1,2
11486,10,2
11486,100,2
11486,1000,2
11486,2000,2
11486,3000,2
11486,5000,2
11486,7000,2
11486,9000,2
11486,10000,2
11511,1,6
11511,10,1.6
11511,100,2.89
11511,1000,2.654
11511,2000,2.5505
11511,3000,2.349
11511,5000,2.436
11511,7000,2.43243
11511,9000,2.25111
11511,10000,2.2783
11516,1,3
11516,10,3.6
11516,100,3.82
11516,1000,3.411
11516,2000,3.95
11516,3000,3.847
11516,5000,3.7234
11516,7000,3.73443
11516,9000,3.78967
11516,10000,3.8753
11535,1,2
11535,10,2
11535,100,2
11535,1000,2
11535,2000,2
11535,3000,2
11535,5000,2
11535,7000,2
11535,9000,2
11535,10000,2
11556,1,1
11556,10,2.1
11556,100,2.61
11556,1000,2.826
11556,2000,2.91
11556,3000,2.766
11556,5000,2.7788
11556,7000,2.77229
11556,9000,2.70978
11556,10000,2.7824
11574,1,2
11574,10,2
11574,100,2
11574,1000,2
11574,2000,2
11574,3000,2
11574,5000,2
11574,7000,2
11574,9000,2
11574,10000,2
11595,1,2
11595,10,3.5
11595,100,2.33
11595,1000,3.28
11595,2000,3.635
11595,3000,3.517
11595,5000,3.3684
11595,7000,3.29057
11595,9000,3.30856
11595,10000,3.4274
11633,1,1
11633,10,1.8
11633,100,4.87
11633,1000,4.432
11633,2000,4.3475
11633,3000,4.70967
11633,5000,4.622
11633,7000,4.62529
11633,9000,4.44178
11633,10000,4.2932
11674,1,1
11674,10,1.6
11674,100,1.71
11674,1000,1.821
11674,2000,1.8655
11674,3000,1.86433
11674,5000,1.9328
11674,7000,1.94829
11674,9000,1.91611
11674,10000,1.9226
11682,1,2
11682,10,2.8
11682,100,2.45
11682,1000,2.752
11682,2000,2.7345
11682,3000,2.80567
11682,5000,2.7458
11682,7000,2.71743
11682,9000,2.78444
11682,10000,2.7156
11699,1,2
11699,10,1.9
11699,100,2.18
11699,1000,2.2
11699,2000,2.2575
11699,3000,2.225
11699,5000,2.219
11699,7000,2.23957
11699,9000,2.24056
11699,10000,2.258
11715,1,2
11715,10,2.6
11715,100,2.4
11715,1000,2.243
11715,2000,2.285
11715,3000,2.25067
11715,5000,2.2156
11715,7000,2.25357
11715,9000,2.24544
11715,10000,2.2593
11732,1,3
11732,10,2.6
11732,100,2.29
11732,1000,2.469
11732,2000,2.508
11732,3000,2.48933
11732,5000,2.4654
11732,7000,2.47486
11732,9000,2.478
11732,10000,2.4939
11741,1,2
11741,10,2
11741,100,2
11741,1000,2
11741,2000,2
11741,3000,2
11741,5000,2
11741,7000,2
11741,9000,2
11741,10000,2
11751,1,2
11751,10,11.2
11751,100,4.6
11751,1000,3.102
11751,2000,2.753
11751,3000,3.28867
11751,5000,3.283
11751,7000,3.07314
11751,9000,3.02122
11751,10000,3.1746
11767,1,3
11767,10,2
11767,100,1.35
11767,1000,1.958
11767,2000,1.707
11767,3000,1.76567
11767,5000,1.777
11767,7000,1.76
11767,9000,1.77733
11767,10000,1.714
11797,1,2
11797,10,2
11797,100,2
11797,1000,2
11797,2000,2
11797,3000,2
11797,5000,2
11797,7000,2
11797,9000,2
11797,10000,2
11809,1,15
11809,10,3.5
11809,100,2.57
11809,1000,3.389
11809,2000,3.5375
11809,3000,3.586
11809,5000,3.5574
11809,7000,3.63886
11809,9000,3.52367
11809,10000,3.6499
11891,1,3
11891,10,1.1
11891,100,2.54
11891,1000,2.475
11891,2000,2.8935
11891,3000,2.63267
11891,5000,2.5406
11891,7000,2.62271
11891,9000,2.60122
11891,10000,2.6243
11923,1,1
11923,10,2.1
11923,100,2.85
11923,1000,3.061
11923,2000,3.1205
11923,3000,3.13833
11923,5000,3.1312
11923,7000,3.10857
11923,9000,3.13656
11923,10000,3.0271
11932,1,1
11932,10,2.5
11932,100,2.15
11932,1000,1.985
11932,2000,2.0775
11932,3000,1.98667
11932,5000,1.957
11932,7000,2.02071
11932,9000,1.95222
11932,10000,2.0055
11939,1,4
11939,10,2.5
11939,100,2.78
11939,1000,2.727
11939,2000,2.7935
11939,3000,2.75167
11939,5000,2.7536
11939,7000,2.77114
11939,9000,2.742
11939,10000,2.7619
11953,1,3
11953,10,1.8
11953,100,1.99
11953,1000,2.371
11953,2000,2.379
11953,3000,2.355
11953,5000,2.3438
11953,7000,2.46886
11953,9000,2.36811
11953,10000,2.3668
11977,1,1
11977,10,1.4
11977,100,3.07
11977,1000,2.485
11977,2000,3.3485
11977,3000,2.89467
11977,5000,2.9992
11977,7000,3.12643
11977,9000,2.88678
11977,10000,3.2222
11993,1,2
11993,10,2.6
11993,100,2.22
11993,1000,2.223
11993,2000,2.258
11993,3000,2.24367
11993,5000,2.2376
11993,7000,2.25343
11993,9000,2.23744
11993,10000,2.246
11995,1,1
11995,10,2.5
11995,100,2.37
11995,1000,2.282
11995,2000,2.2155
11995,3000,2.271
11995,5000,2.235
11995,7000,2.24729
11995,9000,2.25311
11995,10000,2.2512
12016,1,1
12016,10,2.3
12016,100,2.78
12016,1000,2.76
12016,2000,2.7735
12016,3000,2.80433
12016,5000,2.847
12016,7000,2.92586
12016,9000,2.847
12016,10000,2.8185
12040,1,1
12040,10,2.1
12040,100,2.37
12040,1000,2.345
12040,2000,2.252
12040,3000,2.35233
12040,5000,2.3056
12040,7000,2.32043
12040,9000,2.35589
12040,10000,2.3195
12042,1,2
12042,10,1.6
12042,100,2.14
12042,1000,2.313
12042,2000,2.4365
12042,3000,2.53233
12042,5000,2.3674
12042,7000,2.426
12042,9000,2.40956
12042,10000,2.3742
12062,1,2
12062,10,2
12062,100,2
12062,1000,2
12062,2000,2
12062,3000,2
12062,5000,2
12062,7000,2
12062,9000,2
12062,10000,2
12080,1,1
12080,10,2.2
12080,100,1.99
12080,1000,2.487
12080,2000,2.5325
12080,3000,2.56133
12080,5000,2.6078
12080,7000,2.57543
12080,9000,2.52256
12080,10000,2.5863
12089,1,1
12089,10,3
12089,100,3.74
12089,1000,3.93
12089,2000,3.972
12089,3000,4.05667
12089,5000,4.2102
12089,7000,4.31886
12089,9000,4.53011
12089,10000,4.4851
12096,1,1
12096,10,2.4
12096,100,2.49
12096,1000,2.466
12096,2000,2.4785
12096,3000,2.50967
12096,5000,2.4592
12096,7000,2.47129
12096,9000,2.51411
12096,10000,2.4667
12111,1,1
12111,10,3.1
12111,100,2.34
12111,1000,2.245
12111,2000,2.3575
12111,3000,2.25867
12111,5000,2.3504
12111,7000,2.309
12111,9000,2.36044
12111,10000,2.4007
12115,1,3
12115,10,9.8
12115,100,5.81
12115,1000,4.55
12115,2000,4.4815
12115,3000,4.89067
12115,5000,4.5008
12115,7000,4.68214
12115,9000,4.58822
12115,10000,4.5225
12117,1,6
12117,10,7.2
12117,100,7.07
12117,1000,7.21
12117,2000,7.135
12117,3000,7.075
12117,5000,7.1604
12117,7000,7.14286
12117,9000,7.19789
12117,10000,7.1958
12120,1,2
12120,10,3.4
12120,100,6.93
12120,1000,3.972
12120,2000,4.495
12120,3000,4.675
12120,5000,4.6296
12120,7000,4.27357
12120,9000,4.28389
12120,10000,4.4101
12130,1,2
12130,10,2
12130,100,2
12130,1000,2
12130,2000,2
12130,3000,2
12130,5000,2
12130,7000,2
12130,9000,2
12130,10000,2
12138,1,2
12138,10,2
12138,100,2
12138,1000,2
12138,2000,2
12138,3000,2
12138,5000,2
12138,7000,2
12138,9000,2
12138,10000,2
12152,1,1
12152,10,6
12152,100,3.09
12152,1000,3.727
12152,2000,3.5635
12152,3000,3.65467
12152,5000,3.6256
12152,7000,3.597
12152,9000,3.68578
12152,10000,3.6475
12171,1,2
12171,10,3.4
12171,100,3.08
12171,1000,2.973
12171,2000,2.9485
12171,3000,2.999
12171,5000,3.02
12171,7000,3.03729
12171,9000,3.00567
12171,10000,3.0146
12178,1,1
12178,10,3.2
12178,100,2.27
12178,1000,2.208
12178,2000,2.242
12178,3000,2.25367
12178,5000,2.2552
12178,7000,2.22314
12178,9000,2.23233
12178,10000,2.2429
12196,1,11
12196,10,4
12196,100,3.52
12196,1000,3.693
12196,2000,3.6295
12196,3000,3.71833
12196,5000,3.7262
12196,7000,3.75286
12196,9000,3.71289
12196,10000,3.7475
12224,1,22
12224,10,2.5
12224,100,4.74
12224,1000,4.415
12224,2000,3.4435
12224,3000,3.974
12224,5000,4.0458
12224,7000,3.98629
12224,9000,3.93311
12224,10000,3.9821
12252,1,1
12252,10,2.3
12252,100,2.92
12252,1000,3.4
12252,2000,3.46
12252,3000,3.39067
12252,5000,3.3774
12252,7000,3.29543
12252,9000,3.22289
12252,10000,3.3344
12275,1,2
12275,10,1.7
12275,100,3.06
12275,1000,2.531
12275,2000,2.5465
12275,3000,2.60133
12275,5000,2.5556
12275,7000,2.52714
12275,9000,2.52344
12275,10000,2.578
12276,1,3
12276,10,2.2
12276,100,2
12276,1000,2.01
12276,2000,1.981
12276,3000,2.01467
12276,5000,1.9984
12276,7000,1.99286
12276,9000,1.98356
12276,10000,1.9966
12283,1,2
12283,10,2.2
12283,100,3.36
12283,1000,2.41
12283,2000,2.5855
12283,3000,2.51667
12283,5000,2.6294
12283,7000,2.60014
12283,9000,2.57222
12283,10000,2.5753
12288,1,3
12288,10,2
12288,100,2.18
12288,1000,2.282
12288,2000,2.2415
12288,3000,2.285
12288,5000,2.2474
12288,7000,2.25429
12288,9000,2.25389
12288,10000,2.2541
12292,1,2
12292,10,2.5
12292,100,2.23
12292,1000,2.302
12292,2000,2.242
12292,3000,2.255
12292,5000,2.2576
12292,7000,2.25186
12292,9000,2.25789
12292,10000,2.2514
12293,1,3
12293,10,3.2
12293,100,3.92
12293,1000,4.075
12293,2000,3.9975
12293,3000,4.06767
12293,5000,4.1738
12293,7000,4.02186
12293,9000,4.06567
12293,10000,4.1029
12298,1,1
12298,10,2.4
12298,100,2.31
12298,1000,2.233
12298,2000,2.2505
12298,3000,2.243
12298,5000,2.2458
12298,7000,2.263
12298,9000,2.26689
12298,10000,2.2567
12396,1,3
12396,10,3
12396,100,4.98
12396,1000,4.215
12396,2000,4.446
12396,3000,4.63367
12396,5000,4.6368
12396,7000,4.542
12396,9000,4.67433
12396,10000,4.585
12400,1,2
12400,10,2
12400,100,2
12400,1000,2
12400,2000,2
12400,3000,2
12400,5000,2
12400,7000,2
12400,9000,2
12400,10000,2
12415,1,1
12415,10,2.4
12415,100,2.23
12415,1000,2.261
12415,2000,2.25
12415,3000,2.25533
12415,5000,2.2404
12415,7000,2.24186
12415,9000,2.23767
12415,10000,2.2532
12433,1,1
12433,10,4.4
12433,100,3.15
12433,1000,4.379
12433,2000,4.335
12433,3000,4.36033
12433,5000,4.3706
12433,7000,4.243
12433,9000,4.49733
12433,10000,4.4239
12439,1,1
12439,10,1.7
12439,100,2.48
12439,1000,2.212
12439,2000,2.1385
12439,3000,2.31833
12439,5000,2.2982
12439,7000,2.26657
12439,9000,2.273
12439,10000,2.2619
12453,1,2
12453,10,2.9
12453,100,2.56
12453,1000,3.501
12453,2000,3.7045
12453,3000,3.77767
12453,5000,3.6828
12453,7000,3.53286
12453,9000,3.62289
12453,10000,3.7169
12472,1,2
12472,10,2
12472,100,2
12472,1000,2
12472,2000,2
12472,3000,2
12472,5000,2
12472,7000,2
12472,9000,2
12472,10000,2
12475,1,1
12475,10,1.9
12475,100,2.42
12475,1000,2.448
12475,2000,2.406
12475,3000,2.36933
12475,5000,2.4252
12475,7000,2.37571
12475,9000,2.38178
12475,10000,2.4162
12482,1,2
12482,10,2
12482,100,2
12482,1000,2
12482,2000,2
12482,3000,2
12482,5000,2
12482,7000,2
12482,9000,2
12482,10000,2
12502,1,5
12502,10,4.9
12502,100,4.58
12502,1000,5.783
12502,2000,5.8715
12502,3000,5.87867
12502,5000,5.6328
12502,7000,5.65486
12502,9000,5.91733
12502,10000,5.6825
12509,1,5
12509,10,4.7
12509,100,2.51
12509,1000,2.678
12509,2000,2.6705
12509,3000,2.57867
12509,5000,2.5698
12509,7000,2.71114
12509,9000,2.661
12509,10000,2.636
12525,1,2
12525,10,2
12525,100,2
12525,1000,2
12525,2000,2
12525,3000,2
12525,5000,2
12525,7000,2
12525,9000,2
12525,10000,2
12539,1,4
12539,10,3.2
12539,100,2.72
12539,1000,2.702
12539,2000,2.7185
12539,3000,2.78533
12539,5000,2.7412
12539,7000,2.76671
12539,9000,2.76122
12539,10000,2.7486
12543,1,2
12543,10,2.3
12543,100,3.42
12543,1000,3.932
12543,2000,3.626
12543,3000,4.00033
12543,5000,3.9538
12543,7000,3.769
12543,9000,3.79989
12543,10000,3.6941
12544,1,2
12544,10,2.3
12544,100,2.77
12544,1000,4.134
12544,2000,4.215
12544,3000,3.72133
12544,5000,3.9202
12544,7000,3.84829
12544,9000,4.03856
12544,10000,4.2022
12567,1,2
12567,10,2
12567,100,2
12567,1000,2
12567,2000,2
12567,3000,2
12567,5000,2
12567,7000,2
12567,9000,2
12567,10000,2
12570,1,1
12570,10,2.2
12570,100,2.05
12570,1000,2.411
12570,2000,2.509
12570,3000,2.62633
12570,5000,2.7108
12570,7000,2.60057
12570,9000,2.50022
12570,10000,2.5321
12577,1,1
12577,10,2
12577,100,1.32
12577,1000,1.847
12577,2000,1.6665
12577,3000,1.72733
12577,5000,1.6772
12577,7000,1.69743
12577,9000,1.69444
12577,10000,1.6586
12595,1,1
12595,10,2
12595,100,1.76
12595,1000,1.77
12595,2000,1.824
12595,3000,1.82567
12595,5000,1.805
12595,7000,1.79286
12595,9000,1.76778
12595,10000,1.7556
12598,1,2
12598,10,2
12598,100,2
12598,1000,2
12598,2000,2
12598,3000,2
12598,5000,2
12598,7000,2
12598,9000,2
12598,10000,2
12606,1,1
12606,10,1.4
12606,100,2.17
12606,1000,1.772
12606,2000,1.865
12606,3000,1.85967
12606,5000,1.8536
12606,7000,1.875
12606,9000,1.86167
12606,10000,1.8656
12620,1,2
12620,10,2.3
12620,100,2.86
12620,1000,2.756
12620,2000,2.7045
12620,3000,2.74467
12620,5000,2.8318
12620,7000,2.65629
12620,9000,2.63656
12620,10000,2.6684
12622,1,1
12622,10,2.4
12622,100,2.94
12622,1000,2.811
12622,2000,2.7555
12622,3000,2.728
12622,5000,2.7636
12622,7000,2.74886
12622,9000,2.77567
12622,10000,2.8211
12658,1,1
12658,10,1.1
12658,100,2.92
12658,1000,3.116
12658,2000,3.1985
12658,3000,2.97233
12658,5000,2.9788
12658,7000,3.09129
12658,9000,2.90611
12658,10000,2.856
12676,1,8
12676,10,1.7
12676,100,2.13
12676,1000,2.651
12676,2000,2.473
12676,3000,2.57167
12676,5000,2.5342
12676,7000,2.51786
12676,9000,2.43778
12676,10000,2.5122
12705,1,2
12705,10,2.6
12705,100,2.69
12705,1000,2.366
12705,2000,2.417
12705,3000,2.431
12705,5000,2.4374
12705,7000,2.40557
12705,9000,2.40067
12705,10000,2.4373
12722,1,1
12722,10,1.9
12722,100,2.23
12722,1000,2.29
12722,2000,2.264
12722,3000,2.23767
12722,5000,2.2468
12722,7000,2.24229
12722,9000,2.25411
12722,10000,2.2504
12742,1,2
12742,10,2
12742,100,2
12742,1000,2
12742,2000,2
12742,3000,2
12742,5000,2
12742,7000,2
12742,9000,2
12742,10000,2
12748,1,3
12748,10,2.2
12748,100,1.99
12748,1000,2.255
12748,2000,2.279
12748,3000,2.26867
12748,5000,2.2496
12748,7000,2.26257
12748,9000,2.25156
12748,10000,2.2565
12757,1,2
12757,10,3
12757,100,2.48
12757,1000,2.523
12757,2000,2.4975
12757,3000,2.48533
12757,5000,2.5014
12757,7000,2.47643
12757,9000,2.488
12757,10000,2.4839
12765,1,1
12765,10,4.4
12765,100,3.72
12765,1000,3.419
12765,2000,3.6915
12765,3000,3.55433
12765,5000,3.5424
12765,7000,3.96071
12765,9000,3.854
12765,10000,3.6699
12772,1,1
12772,10,1.8
12772,100,3.85
12772,1000,4.249
12772,2000,3.4745
12772,3000,3.50333
12772,5000,3.7032
12772,7000,3.97214
12772,9000,3.87844
12772,10000,3.6619
12781,1,1
12781,10,1.7
12781,100,1.94
12781,1000,2.433
12781,2000,2.6335
12781,3000,2.558
12781,5000,2.5894
12781,7000,2.405
12781,9000,2.446
12781,10000,2.5077
12785,1,2
12785,10,2.5
12785,100,3.12
12785,1000,2.496
12785,2000,2.6875
12785,3000,2.68767
12785,5000,2.6212
12785,7000,2.64486
12785,9000,2.58844
12785,10000,2.587
12786,1,2
12786,10,2.2
12786,100,3.06
12786,1000,3.289
12786,2000,3.63
12786,3000,3.59533
12786,5000,3.7046
12786,7000,3.503
12786,9000,3.62733
12786,10000,3.5549
12788,1,1
12788,10,2.6
12788,100,2.66
12788,1000,2.403
12788,2000,2.5075
12788,3000,2.46867
12788,5000,2.4812
12788,7000,2.45971
12788,9000,2.50956
12788,10000,2.4592
12819,1,1
12819,10,2.2
12819,100,4.4
12819,1000,4.444
12819,2000,4.4565
12819,3000,4.261
12819,5000,4.5468
12819,7000,4.52414
12819,9000,4.49156
12819,10000,4.4402
12826,1,1
12826,10,1.4
12826,100,2.04
12826,1000,2.201
12826,2000,2.1755
12826,3000,2.198
12826,5000,2.1798
12826,7000,2.15843
12826,9000,2.16967
12826,10000,2.1788
12832,1,4
12832,10,3.1
12832,100,3.37
12832,1000,3.238
12832,2000,3.272
12832,3000,3.24167
12832,5000,3.2516
12832,7000,3.247
12832,9000,3.24078
12832,10000,3.2568
12851,1,2
12851,10,3.8
12851,100,2.88
12851,1000,2.294
12851,2000,2.465
12851,3000,2.53533
12851,5000,2.4556
12851,7000,2.475
12851,9000,2.50856
12851,10000,2.4868
12853,1,1
12853,10,3.2
12853,100,1.9
12853,1000,1.792
12853,2000,1.838
12853,3000,1.93933
12853,5000,1.9368
12853,7000,1.91086
12853,9000,1.94978
12853,10000,1.9234
12875,1,1
12875,10,2
12875,100,3.39
12875,1000,3.35
12875,2000,3.408
12875,3000,3.31733
12875,5000,3.2344
12875,7000,3.313
12875,9000,3.30344
12875,10000,3.2947
12903,1,2
12903,10,2
12903,100,2
12903,1000,2
12903,2000,2
12903,3000,2
12903,5000,2
12903,7000,2
12903,9000,2
12903,10000,2
12925,1,3
12925,10,3.1
12925,100,2.55
12925,1000,2.44
12925,2000,2.5305
12925,3000,2.49233
12925,5000,2.4854
12925,7000,2.50743
12925,9000,2.47967
12925,10000,2.4975
12927,1,3
12927,10,2.7
12927,100,2.55
12927,1000,2.503
12927,2000,2.448
12927,3000,2.50567
12927,5000,2.4524
12927,7000,2.47657
12927,9000,2.45578
12927,10000,2.486
12934,1,1
12934,10,1.5
12934,100,2.25
12934,1000,2.357
12934,2000,2.296
12934,3000,2.27567
12934,5000,2.336
12934,7000,2.297
12934,9000,2.26833
12934,10000,2.3079
13002,1,2
13002,10,2.7
13002,100,2.62
13002,1000,2.634
13002,2000,2.7505
13002,3000,2.65867
13002,5000,2.6892
13002,7000,2.67029
13002,9000,2.68089
13002,10000,2.6828
13005,1,4
13005,10,2.2
13005,100,2.53
13005,1000,2.774
13005,2000,2.6695
13005,3000,2.69467
13005,5000,2.6696
13005,7000,2.65957
13005,9000,2.66011
13005,10000,2.705
13022,1,2
13022,10,2.8
13022,100,2.48
13022,1000,2.53
13022,2000,2.4835
13022,3000,2.492
13022,5000,2.5078
13022,7000,2.45571
13022,9000,2.477
13022,10000,2.443
13023,1,1
13023,10,2.1
13023,100,2.36
13023,1000,2.494
13023,2000,2.49
13023,3000,2.48933
13023,5000,2.4876
13023,7000,2.48929
13023,9000,2.512
13023,10000,2.5103
13028,1,2
13028,10,2
13028,100,2
13028,1000,2
13028,2000,2
13028,3000,2
13028,5000,2
13028,7000,2
13028,9000,2
13028,10000,2
13051,1,2
13051,10,1.7
13051,100,3.29
13051,1000,2.824
13051,2000,2.902
13051,3000,2.978
13051,5000,2.828
13051,7000,2.98386
13051,9000,2.843
13051,10000,2.9398
13054,1,2
13054,10,2
13054,100,2
13054,1000,2
13054,2000,2
13054,3000,2
13054,5000,2
13054,7000,2
13054,9000,2
13054,10000,2
13055,1,8
13055,10,1.7
13055,100,1.82
13055,1000,1.891
13055,2000,1.854
13055,3000,1.93367
13055,5000,1.882
13055,7000,1.87571
13055,9000,1.88156
13055,10000,1.8924
13066,1,1
13066,10,2.1
13066,100,2.32
13066,1000,2.32
13066,2000,2.2385
13066,3000,2.25
13066,5000,2.23
13066,7000,2.24657
13066,9000,2.26267
13066,10000,2.256
13070,1,1
13070,10,1.9
13070,100,1.61
13070,1000,2.134
13070,2000,1.8245
13070,3000,1.885
13070,5000,1.9384
13070,7000,1.82729
13070,9000,1.76044
13070,10000,1.8172
13071,1,15
13071,10,8.1
